"OUTLET_ID","LATITUDE","LONGITUDE","DEALER_NAME","GSSN_OUTLET_ID","DEALER_PHONE","DEALER_FAX","DEALER_ADDRESS_LINE1","DEALER_ADDRESS_LINE2","DEALER_CITY","DEALER_STATE","DEALER_ZIP","DEALER_REGION_CODE","MAYBACH_DEALER_INDICATOR_FRANCHISE","ELITE_AMG_PERFORMANCE_CENTER","AMG_PERFORMANCE_CENTER_INDICATOR","SERVICE_ONLY_DEALER_INDICATOR","DEALER_PREMIUM_EXPRESS_INDICATOR","ZERO_EMISSION_VEHICLE_STATE_INDICATOR","FRANCHISE_MB","FRANCHISE_SM","FRANCHISE_SPRINTER","DEALER_WEBSITE","DEALER_WEBSITE_SERVICE","DEALER_WEBSITE_SALES","DEALER_COUNTRY","LANGUAGES_SPOKEN","CREATED_BY","CREATED_DATE","UPDATED_BY","UPDATED_DATE"
"67110","40.454058","-79.949537","Mercedes-Benz of Pittsburgh","GS0015847","(412) 683-5000","(412) 683-1975","4709 Baum Blvd.","","Pittsburgh","pa","15213","NORTHEAST","","","","","","","mb","","","","websecure.dealer.nakedlime.com/?siteUrl=101831.site.nlmkt.com","","us","en","StarEai","10/1/2018","StarEai","10/1/2018"
"71108","41.64304","-71.187159","Viti Mercedes-Benz","GS0002907","(401) 624-6181","(401) 624-2256","975 Fish Road","","Tiverton","ri","2878","NORTHEAST","","","","","","","mb","","","","www.vitimb.com/schedule-service-appointment.htm","","us","en","StarEai","10/1/2018","StarEai","10/1/2018"
"67102","40.6144","-80.054923","Bobby Rahal Motorcar Co.","GS0002892","(724) 935-9300","(724) 935-8142","10701 Perry Highway","","Wexford","pa","15090","NORTHEAST","","","","","","","mb","","","","websecure.dealer.nlmkt.com/Default?siteUrl=101764.site.nlmkt.com","","us","en","StarEai","10/1/2018","StarEai","10/1/2018"
"14162","28.793197","-81.342364","Mercedes-Benz of North Orlando","GS0031005","(407) 688-4200","(407) 688-4190","1100 Rinehart Road","","Sanford","fl","32771","Southern","","","","","","","mb","","","","www.northorlando.mercedesdealer.com/ServiceApptForm.htm","","us","en","StarEai","10/1/2018","StarEai","10/1/2018"
"5231","35.248088","-120.680519","Alfano Motorcars","GS0034030","(805) 543-5752","(805) 543-1179","1423 Calle Joaquin","","San Luis Obispo","ca","93405","WESTERN","","","","","","","mb","","","","alfano.mercedesdealer.com/schedule-car-maintenance-or-auto-repair-san-luis-obispo-ca","","us","en","StarEai","10/1/2018","StarEai","10/1/2018"
"25425","41.696433","-86.187354","Gurley-Leep Motor Werks","GS0002770","(574) 254-7130","(574) 254-7158","4004 North Grape Road","","Mishawaka","in","46545","CENTRAL","","","","","","","mb","","","","www.gurleyleepmercedes.com/serviceapptform.htm","","us","en","StarEai","10/1/2018","StarEai","10/1/2018"
"5181","33.1085","-117.093097","Mercedes-Benz of Escondido","GS0002700","(760) 745-5000","(760) 745-9853","1101 West Ninth Avenue","","Escondido","ca","92025","WESTERN","","","","","","","mb","","","","www.mbescondido.com/service/schedule-service/","","us","en","StarEai","10/1/2018","StarEai","10/1/2018"
"5144","34.435253","-119.747021","Santa Barbara Auto Group","GS0002666","(805) 682-2000","(805) 682-7133","402 South Hope Ave","","Santa Barbara","ca","93105","WESTERN","","","","","","","mb","","","","www.mercedessantabarbara.com/service/schedule-service/","","us","en","StarEai","10/1/2018","StarEai","10/1/2018"
"75142","31.980906","-102.112448","Alderson European Motors","GS0056915","(432) 699-7993","(432) 699-0003","5801 Andrews Highway","","Midland","tx","79706","CENTRAL","","","","","","","mb","","","","www.aldersonbenz.com/schedule-service-online.htm","","us","en","StarEai","10/1/2018","StarEai","10/1/2018"
"17107","33.831301","-84.367996","Mercedes-Benz of Buckhead","GS0012347","(404) 846-3500","(404) 846-8941","2799 Piedmont Road","","Atlanta","ga","30305","SOUTHERN","","","","","","","mb","","","","www.buckhead.mercedesdealer.com/service/schedule-service","","us","en","StarEai","10/1/2018","StarEai","10/1/2018"
"59218","35.8637534","-78.585048","Mercedes-Benz of Raleigh","GS0002864","(919) 573-5050","(919) 876-3192","5607 Capital Blvd","","Raleigh","nc","27616","SOUTHERN","","","","","","","mb","","","","www.mercedesbenzraleigh.com/schedule-service.html","","us","en","StarEai","10/1/2018","StarEai","10/1/2018"
"5718","32.824582","-117.14625","Mercedes-Benz of San Diego","GS0002686","(858) 279-7202","(858) 279-5592","4750 Kearny Mesa Road","","San Diego","ca","92111","WESTERN","","","","","","","mb","","","","www.sandiegomercedes.com/service/schedule-service","","us","en","StarEai","10/1/2018","StarEai","10/1/2018"
"67115","39.9097923","-75.5709282","Mercedes-Benz of West Chester","GS0002893","(484) 313-1100","(484) 313-1031","1260 Wilmington Pike","","West Chester","pa","19382","NORTHEAST","","","","","","","mb","","","","www.mercedes-benz-west-chester.com/service/schedule-service/","","us","en","StarEai","10/1/2018","StarEai","10/1/2018"
"67114","40.136838","-75.211432","Mercedes-Benz of Fort Washington","GS0002891","(215) 646-7700","(215) 540-9555","404 Pennsylvania Ave.","","Fort Washington","pa","19034","NORTHEAST","","","","","","","mb","","","","www.mercedes-benz-fort-washington.com/service/schedule-service/","","us","en","StarEai","10/1/2018","StarEai","10/1/2018"
"66607","44.918165","-123.044899","Mercedes-Benz of Salem","GS0002889","(503) 585-1231","(503) 391-5242","2405 Commercial S E","","Salem","or","97302","WESTERN","","","","","","","mb","","","","www.mercedesofsalem.com/schedule-car-maintenance-or-auto-repair-salem-or","","us","en","StarEai","10/1/2018","StarEai","10/1/2018"
"73100","43.53215","-96.731289","Mercedes-Benz of Sioux Falls","GS0029552","1-888-339-5060","1-605-221-2115","4410 W. 12th St.","","Sioux Falls","sd","57107","CENTRAL","","","","","","","mb","","","","www.mercedes-benzofsiouxfalls.com/schedule-mercedes-benz-service.htm","","us","en","StarEai","10/1/2018","StarEai","10/1/2018"
"67116","40.045397","-75.424403","EuroMotorcars Devon, Inc.","GS0025560","(610) 687-1500","(610) 254-0654","214 West Lancaster Ave.","","Devon","pa","19333","NORTHEAST","","","","","","","mb","","","","www.mbofdevon.com/service/index.htm","","us","en","StarEai","10/1/2018","StarEai","10/1/2018"
"67234","40.31579","-75.940009","Tom Masano, Inc.","GS0002898","(610) 777-6587","(610) 777-0658","815 Lancaster Ave.","","Reading","pa","19607","NORTHEAST","","","","","","","mb","","","","www.masano.mercedesdealer.com/service/index.htm","","us","en","StarEai","10/1/2018","StarEai","10/1/2018"
"14177","29.206177","-81.099033","Mercedes-Benz of Daytona Beach","GS0032703","(386) 274-4775","(386) 274-4633","1188 North Tomoka Farm Road","","Daytona Beach","fl","32124","SOUTHERN","","","","","","","mb","","","","www.daytonamercedes.com/service/schedule-service/","","us","en","StarEai","10/1/2018","StarEai","10/1/2018"
"66126","45.340007","-122.766196","Mercedes-Benz of Wilsonville","GS0040385","(503) 454-5000","(503) 454-5013","25035 SW Parkway Avenue","","Wilsonville","or","97070","WESTERN","","","","","","","mb","","","","www.mercedesbenzwilsonville.com/schedule-car-maintenance-or-auto-repair-wilsonville-or","","us","en","StarEai","10/1/2018","StarEai","10/1/2018"
"66114","45.510942","-122.676125","Mercedes-Benz of Portland","GS0031062","1-888-208-7248","1-503-223-7577","1605 SW Naito Parkway","","Portland","or","97201","WESTERN","","","","","","","mb","","","","www.portland.mercedesdealer.com/service/index.htm","","us","en","StarEai","10/1/2018","StarEai","10/1/2018"
"5749","33.12913","-117.321537","Hoehn Motors, Inc.","GS0002695","(760) 438-4454","(760) 438-0568","5475 Car Country Drive","","Carlsbad","ca","92008","WESTERN","","","","","","","mb","","","","www.hoehnmercedes.com/schedule-service-form.htm","","us","en","StarEai","10/1/2018","StarEai","10/1/2018"
"14302","25.7467404","-80.2608634","Mercedes-Benz of Coral Gables","GS0002717","(305) 445-8593","(305) 567-1252","300 Almeria Avenue","","Coral Gables","fl","33134","SOUTHERN","","","","","","","mb","","","","www.mbcoralgables.com/schedule-car-maintenance-or-auto-repair-coral-gables-fl","","us","en","StarEai","10/1/2018","StarEai","10/1/2018"
"14147","25.5567214","-80.3807685","Mercedes-Benz of Cutler Bay","GS0020071","(305) 251-0345","(305) 251-0331","10701 SW 211th Street","","Cutler Bay","fl","33189","SOUTHERN","","","","","","","mb","","","","www.mbcutlerbay.com/schedule-car-maintenance-or-auto-repair-cutler-bay-fl","","us","en","StarEai","10/1/2018","StarEai","10/1/2018"
"67235","40.5545","-75.490098","Knopf Automotive","GS0002899","(610) 967-4121","(610) 967-0935","3401 Lehigh Street","","Allentown","pa","18103","NORTHEAST","","","","","","","mb","","","","www.knopf.mercedesdealer.com/schedule-service.htm","","us","en","StarEai","10/1/2018","StarEai","10/1/2018"
"14150","28.095251","-81.953392","Fields Motorcars","GS0022680","(863) 688-8111","(863) 688-7881","4141 North Florida Avenue","","Lakeland","fl","33805","SOUTHERN","","","","","","","mb","","","","www.fieldsmotorcars.com/service-scheduler.htm","","us","en","StarEai","10/1/2018","StarEai","10/1/2018"
"48103","41.21512","-96.137889","Mercedes-Benz of Omaha","GS0012346","(402) 384-9999","(402) 384-8539","14335 Hillsdale Ave.","","Omaha","ne","68137","CENTRAL","","","","","","","mb","","","","www.omahamercedes.com/service/schedule-service/","","us","en","StarEai","10/1/2018","StarEai","10/1/2018"
"3108","33.638164","-112.257693","Mercedes-Benz of Arrowhead","GS0019056","1-623-583-7200","1-623-583-1346","9260 West Bell Road","","Peoria","az","85382","WESTERN","","","","","","","mb","","","","www.arrowheadmb.com/schedule-car-maintenance-or-auto-repair-peoria-az","","us","en","StarEai","10/1/2018","StarEai","10/1/2018"
"14135","26.70671","-80.104326","Mercedes-Benz of Palm Beach","GS0002722","(561) 689-6363","(561) 478-4914","4000 Okeechobee Blvd.","","West Palm Beach","fl","33409","SOUTHERN","","","","","","","mb","","","","www.mercedespalmbeach.com/service/schedule-a-service-appointment-online.htm","","us","en","StarEai","10/1/2018","StarEai","10/1/2018"
"67294","40.3304219","-75.129887","Keenan Motors","GS0002903","(215) 348-0800","(215) 348-9615","3664 N Easton Rd","","Doylestown","pa","18902","NORTHEAST","","","","","","","mb","","","","www.keenanmercedes.com/service/schedule-service","","us","en","StarEai","10/1/2018","StarEai","10/1/2018"
"3102","33.32352","-111.970581","Mercedes-Benz of Chandler","GS0012428","(480) 421-4500","(480) 421-4505","7450 W. Orchid Lane","","Chandler","az","85226","WESTERN","","","","","","","mb","","","","","www.chandlerbenz.com/service/schedule-service/","us","en","StarEai","10/1/2018","StarEai","10/1/2018"
"30104","20.703976","-103.414017","1old edit","GS0043335","33 3070 6012","33 3070 6012","Paseo Royal Country 4555 B ","Col. Royal Country","Zapopan","Jalisco","45116","Mexico","","","","","","","mb","","","https://www.starpatria.com.mx/mbenz/","https://www.starpatria.com.mx/mbenz/","https://www.starpatria.com.mx/mbenz/","UK","ES","StarEai","10/1/2018","StarEai","10/1/2018"
"17108","31.573392","-84.132007","Albany Motorcars","GS0002742","(229) 883-2040","(229) 435-1505","805 East Oglethorpe Boulevard","not applicable test","Albany","ga","31705","SOUTHERN","","","","","","","mb","","","","","www.albanymotorcarsonline.com/service/index.htm","us","en","StarEai","10/1/2018","StarEai","10/1/2018"
"75141","20.703976","-103.414017","1justeditED","GS0043335","33 3070 6012","33 3070 6012","Paseo Royal Country 4555 B ","Col. Royal Country","Zapopan","Jalisco","45116","Mexico","","","","","","","mb","","","https://www.starpatria.com.mx/mbenz/","https://www.starpatria.com.mx/mbenz/","https://www.starpatria.com.mx/mbenz/","MX","ES","StarEai","10/1/2018","StarEai","10/1/2018"
"813","47.5530195","-52.7714077","Mercedes-Benz St. John's","GS0022670","709-738-2369","709-576-5612","211 Kenmount Road, P.O. Box 28059","","St. John's","nl","A1B 4J8","Eastern","N","N","N","","N","","mb","sm","sp","https://www.mercedes-benz-stjohns.ca","https://www.mercedes-benz-stjohns.ca/service/schedule-service/","https://www.mercedes-benz-stjohns.ca/new-vehicles/","ca","en","StarEai","10/2/2018","StarEai","10/2/2018"
"1545","44.6626476","-63.6166622","O'Regan's Mercedes-Benz","GS0002562","902-453-2300","902-455-0828","3585 Kempt Road","","Halifax","ns","B3K 4X6","Eastern","N","N","N","","N","","mb","sm","sp","https://www.mercedes-benz-oregans.ca","https://www.mercedes-benz-oregans.ca/service/schedule-service/","https://www.mercedes-benz-oregans.ca/new-vehicles/","ca","en","StarEai","10/3/2018","StarEai","10/3/2018"
"3550","46.1232246","-64.6834094","TriStar Mercedes-Benz Moncton","GS0050490","506-859-1940","506-859-1941","1200 Aviation Avenue","","Dieppe","nb","E1A 9A3","Eastern","N","N","N","","N","","mb","sm","sp","https://www.mercedes-benz-moncton.ca","https://www.mercedes-benz-moncton.ca/en/owners/book-service-appointment/","https://www.mercedes-benz-moncton.ca/en/inventory/search?page=1&amp;page_length=1000&amp;stock_type=New&amp;make=Mercedes-Benz&amp;sort_by=price&amp;sort_order=ASC&amp;body_type=Convertible%7CCoupe%7CHatchback%7CSUV%7CSedan","ca","en","StarEai","10/4/2018","StarEai","10/4/2018"
"3551","45.3001369","-66.0365741","TriStar Saint John","GS0002565","506-634-1940","506-634-1941","368 Rothesay Ave.","","Saint John","nb","E2J 2C4","Eastern","N","N","N","","N","","mb","sm","sp","https://www.mercedes-benz-tristar.ca","https://www.mercedes-benz-tristar.ca/en/owners/book-service-appointment/","https://www.mercedes-benz-tristar.ca/en/inventory/search?page=1&amp;page_length=1000&amp;stock_type=New&amp;make=Mercedes-Benz&amp;sort_by=price&amp;sort_order=ASC&amp;body_type=Convertible%7CCoupe%7CHatchback%7CSUV%7CSedan","ca","en","StarEai","10/5/2018","StarEai","10/5/2018"
"4305","45.4209798","-72.7775136","Mercedes-Benz Granby","GS0002566","450-372-2226","450-372-0341","1225 rue Principale","","Granby","qc","J2J 0M3","Eastern","N","N","Y","","N","","mb","sm","sp","https://www.mercedes-benz-granby.ca","https://www.mercedes-benz-granby.ca/en/form/book-a-service-appointment/5","https://www.mercedes-benz-granby.ca/en/new-inventory","ca","fr","StarEai","10/6/2018","StarEai","10/6/2018"
"4306","45.571106","-73.761113","Mercedes-Benz Laval","GS0002567","450-681-2500","450-681-4099","3131 Autoroute 440 Ouest","","Laval","qc","H7P 5P2","Eastern","N","N","N","","N","","mb","sm","sp","https://www.mercedes-benz-laval.ca","https://www.mercedes-benz-laval.ca/en/owners/book-service-appointment/","https://www.mercedes-benz-laval.ca/en/inventory/search?page=1&amp;page_length=1000&amp;stock_type=New&amp;make=Mercedes-Benz&amp;sort_by=price&amp;sort_order=ASC&amp;body_type=Convertible%7CCoupe%7CHatchback%7CSUV%7CSedan","ca","en","StarEai","10/7/2018","StarEai","10/7/2018"
"4323","48.3970033","-71.1058462","Mercedes-Benz Saguenay","GS0022695","418-698-1000","418-696-4311","1868 boul. St-Paul","","Chicoutimi","qc","G7K 1C9","Eastern","N","N","N","","Y","","mb","sm","sp","https://www.mercedes-benz-saguenay.ca","https://www.mercedes-benz-saguenay.ca/en/owners/book-service-appointment/","https://www.mercedes-benz-saguenay.ca/en/inventory/search-2?page=1&amp;page_length=20&amp;stock_type=New&amp;make=Mercedes-Benz&amp;sort_by=price&amp;sort_order=ASC&amp;body_type=Convertible%7CCoupe%7CHatchback%7CSUV%7CSedan","ca","en","StarEai","10/8/2018","StarEai","10/8/2018"
"4329","45.6457354","-73.8703524","Mercedes-Benz Blainville","GS0026242","450-435-1313","450-435-5111","10,000 Rue du Plein Air","","Mirabel","qc","J7J  1S5","Eastern","N","N","N","","N","","mb","sm","sp","https://www.mercedes-benz-blainville.ca","https://www.mercedes-benz-blainville.ca/en/owners/book-service-appointment/","https://www.mercedes-benz-blainville.ca/en/inventory/search?page=1&amp;page_length=1000&amp;stock_type=New&amp;make=Mercedes-Benz&amp;sort_by=price&amp;sort_order=ASC&amp;body_type=Convertible%7CCoupe%7CHatchback%7CSUV%7CSedan","ca","fr","StarEai","10/9/2018","StarEai","10/9/2018"
"4340","45.57059","-73.4136291","Duval Mercedes-Benz","GS0016530","450-449-0222","450-449-4969","1530 Rue Ampere","","Boucherville","qc","J4B 7L4","Eastern","N","N","N","","N","","mb","sm","sp","https://www.mercedes-benz-duval.ca","https://www.mercedes-benz-duval.ca/en/en/form/book-a-service-appointment/5","https://www.mercedes-benz-duval.ca/en/en/new-inventory/","ca","fr","StarEai","10/10/2018","StarEai","10/10/2018"
"4360","46.317512","-72.5804658","Mercedes-Benz Trois-Rivieres","GS0002569","819-373-2355","819-373-1022","1500 Boulevard Arthur-Rousseau","","Trois-Rivieres","qc","G9B 0X4","Eastern","N","N","Y","","N","","mb","sm","sp","https://www.mercedes-benz-troisrivieres.ca","https://www.mercedes-benz-troisrivieres.ca/en/service/schedule-service/","https://www.mercedes-benz-troisrivieres.ca/vehicules-neufs/#action=im_ajax_call&amp;perform=get_results&amp;page=1&amp;show_all_filters=false&amp;_post_id=2240","ca","fr","StarEai","10/11/2018","StarEai","10/11/2018"
"4365","45.4964539","-73.6576824","Silver Star Montreal","GS0046953","514-735-3581","514-735-8577","7800 boul. Decarie","","Montreal","qc","H4P 2H4","Eastern","N","N","N","","N","","mb","sm","sp","https://www.mercedes-benz-silverstar.ca","https://www.mercedes-benz-silverstar.ca/service/schedule-service/","https://www.mercedes-benz-silverstar.ca/new-vehicles/","ca","en","StarEai","10/12/2018","StarEai","10/12/2018"
"4386","46.8278873","-71.2913451","Mercedes-Benz de Quebec","GS0053806","418-628-6336","418-628-6356","1350 Rue Bouvier","","Quebec","qc","G2K 1N8","Eastern","N","N","N","","N","","mb","sm","sp","https://www.mercedes-benz-quebec.ca/en","https://www.mercedes-benz-quebec.ca/en/form/book-a-service-appointment/5","https://www.mercedes-benz-quebec.ca/en/new-inventory","ca","fr","StarEai","10/13/2018","StarEai","10/13/2018"
"4401","45.4887038","-75.7108268","Mercedes-Benz Gatineau","GS0036626","819-931-2369","819-931-2370","1339 Boul. de la Verendrye Ouest","","Gatineau","qc","J8T 8K2","Eastern","N","N","N","","N","","mb","sm","sp","https://www.mercedes-benz-gatineau.ca","https://www.mercedes-benz-gatineau.ca/en/owners/book-service-appointment/","https://www.mercedes-benz-gatineau.ca/en/inventory/search?page=1&amp;page_length=1000&amp;stock_type=New&amp;make=Mercedes-Benz&amp;sort_by=price&amp;sort_order=ASC&amp;body_type=Convertible%7CCoupe%7CHatchback%7CSUV%7CSedan","ca","en","StarEai","10/14/2018","StarEai","10/14/2018"
"4402","46.7097661","-71.2944858","Mercedes-Benz St-Nicolas","GS0037959","418-830-1234","418-831-6261","510 Rue de Bernieres","","St-Nicolas","qc","G7A 1E1","Eastern","N","N","N","","N","","mb","sm","sp","https://www.mercedes-benz-stnicolas.ca","https://www.mercedes-benz-stnicolas.ca/en/owners/book-service-appointment/","https://www.mercedes-benz-stnicolas.ca/en/inventory/search?page=1&amp;page_length=1000&amp;stock_type=New&amp;make=Mercedes-Benz&amp;sort_by=price&amp;sort_order=ASC&amp;body_type=Convertible%7CCoupe%7CHatchback%7CSUV%7CSedan","ca","fr","StarEai","10/15/2018","StarEai","10/15/2018"
"4407","45.655134","-73.5229894","Mercedes-Benz Montreal-Est","GS0043499","514-788-8777","514-788-8779","12525 Boulevard-Metropolitain Est","","Pointe-aux-Trembles","qc","H1B 5R3","Eastern","N","N","N","","N","","mb","sm","sp","https://www.mercedes-benz-montrealest.ca/en","https://www.mercedes-benz-montrealest.ca/en/form/book-a-service-appointment/5","https://www.mercedes-benz-montrealest.ca/en/new-inventory","ca","en","StarEai","10/16/2018","StarEai","10/16/2018"
"4445","45.3730742","-71.9852149","Mercedes-Benz Sherbrooke","GS0016678","819-564-2211","819-564-0779","4787 Boul. Bourque","","Rock Forest (Sherbrooke)","qc","J1N 2G6","Eastern","N","N","Y","","N","","mb","sm","sp","https://www.mercedes-benz-sherbrooke.ca","https://www.mercedes-benz-sherbrooke.ca/en/form/services/book-a-service-appointment/5","https://www.mercedes-benz-sherbrooke.ca/en/for-sale/car/new","ca","fr","StarEai","10/17/2018","StarEai","10/17/2018"
"4460","45.485422","-73.8462905","Mercedes-Benz West Island","GS0045862","514-620-5900","514-626-8820","4525 Boul. St-Jean","","Dollard-des-Ormeaux","qc","H9H 2A7","Eastern","N","N","Y","","N","","mb","sm","sp","https://www.mercedes-benz-westisland.ca","https://www.mercedes-benz-westisland.ca/en/owners/book-service-appointment/","https://www.mercedes-benz-westisland.ca/en/inventory/search?page=1&amp;page_length=1000&amp;stock_type=New&amp;make=Mercedes-Benz&amp;sort_by=price&amp;sort_order=ASC&amp;body_type=Convertible%7CCoupe%7CHatchback%7CSUV%7CSedan","ca","en","StarEai","10/18/2018","StarEai","10/18/2018"
"4465","45.4845746","-73.4658849","Mercedes-Benz Rive-Sud","GS0053481","450-672-2720","450-672-8135","4844 Boul. Taschereau","","Greenfield Park","qc","J4V 2J2","Eastern","N","N","N","","N","","mb","sm","sp","https://www.mercedes-benz-rivesud.ca","https://www.mercedes-benz-rivesud.ca/en/service/schedule-service/","https://www.mercedes-benz-rivesud.ca/en/new-vehicles/","ca","en","StarEai","10/19/2018","StarEai","10/19/2018"
"4504","46.0410138","-74.2506963","Franke Mercedes-Benz","GS0002574","819-326-9075","819-326-0084","1751 Rue Principale","","Ste-Agathe-Des-Monts","qc","J8C 1M1","Eastern","N","N","Y","","N","","mb","sm","sp","https://www.mercedes-benz-franke.ca","https://www.mercedes-benz-franke.ca/en/owners/book-service-appointment/","https://www.mercedes-benz-franke.ca/en/new-inventory","ca","fr","StarEai","10/20/2018","StarEai","10/20/2018"
"5303","43.3239482","-79.8495558","Mercedes-Benz Burlington","GS0016555","905-632-4222","905-528-0013","441 North Service Road","","Burlington","on","L7P 0A3","Central","N","N","Y","","N","","mb","sm","sp","https://www.mercedes-benz-burlington.ca","https://www.mercedes-benz-burlington.ca/service/schedule-service/","https://www.mercedes-benz-burlington.ca/new-vehicles/","ca","en","StarEai","10/21/2018","StarEai","10/21/2018"
"5309","43.7592145","-79.7949288","Mercedes-Benz Brampton","GS0043768","905-793-9055","1-888-600-6518","10 Coachworks Crescent","","Brampton","on","L6R 3Y2","Central","N","N","N","","N","","mb","sm","sp","https://www.mercedes-benz-brampton.ca","https://www.mercedes-benz-brampton.ca/service/schedule-service/","https://www.mercedes-benz-brampton.ca/new-vehicles/mercedes-benz-passenger-cars/","ca","en","StarEai","10/22/2018","StarEai","10/22/2018"
"5326","44.2376619","-76.5531221","Mercedes-Benz Kingston","GS0002578","613-548-8600","613-548-7050","1432 Bath Road","","Kingston","on","K7M 4X6","Central","N","N","Y","","N","","mb","sm","","https://www.mercedes-benz-kingston.ca","https://www.mercedes-benz-kingston.ca/owners/book-service-appointment/","https://www.mercedes-benz-kingston.ca/inventory/search?page=1&amp;page_length=20&amp;stock_type=New&amp;make=Mercedes-Benz&amp;sort_by=price&amp;sort_order=ASC&amp;body_type=Convertible|Coupe|Hatchback|SUV|Sedan","ca","en","StarEai","10/23/2018","StarEai","10/23/2018"
"5325","43.4749704","-80.4301048","Mercedes-Benz Kitchener-Waterloo","GS0077553","519-579-4460","519-579-2757","125 Centennial Drive","","Kitchener","on","N2B 3E9","Central","N","N","N","","N","","mb","sm","sp","https://www.mercedes-benz-kitchener-waterloo.ca","https://www.mercedes-benz-kitchener-waterloo.ca/service/schedule-service/","https://www.mercedes-benz-kitchener-waterloo.ca/new-vehicles/","ca","en","StarEai","10/24/2018","StarEai","10/24/2018"
"5331","44.037902","-79.4661409","Mercedes-Benz Newmarket","GS0045839","905-853-6868","905-853-7575","230 Mulock Drive","","Newmarket","on","L3Y 9B8","Central","N","N","N","","Y","","mb","sm","sp","https://www.mercedes-benz-newmarket.ca","https://www.mercedes-benz-newmarket.ca/owners/book-service-appointment/","https://www.mercedes-benz-newmarket.ca/inventory/search?page=1&amp;page_length=20&amp;stock_type=New&amp;make=Mercedes-Benz&amp;sort_by=price&amp;sort_order=ASC&amp;body_type=Convertible|Coupe|Hatchback|SUV|Sedan","ca","en","StarEai","10/25/2018","StarEai","10/25/2018"
"5338","42.9402828","-81.2557157","Mercedes-Benz London","GS0030791","519-668-0600","519-668-2571","35 Southdale Road East","","London","on","N6C 4X5","Central","N","N","N","","N","","mb","sm","sp","https://www.mercedes-benz-london.ca","https://www.mercedes-benz-london.ca/owners/book-service-appointment/","https://www.mercedes-benz-london.ca/inventory/search?page=1&amp;page_length=20&amp;stock_type=New","ca","en","StarEai","10/26/2018","StarEai","10/26/2018"
"5349","44.2697698","-78.3384571","Mercedes-Benz Peterborough","GS0030788","705-742-9000","705-743-7761","995 Crawford Drive","","Peterborough","on","K9J 3X1","Central","N","N","N","","Y","","mb","sm","sp","https://www.mercedes-benz-peterborough.ca","https://www.mercedes-benz-peterborough.ca/owners/book-service-appointment/","https://www.mercedes-benz-peterborough.ca/inventory/search?page=1&amp;page_length=20&amp;stock_type=New&amp;make=Mercedes-Benz&amp;sort_by=price&amp;sort_order=ASC&amp;body_type=Convertible|Coupe|Hatchback|SUV|Sedan","ca","en","StarEai","10/27/2018","StarEai","10/27/2018"
"5366","45.3354869","-75.7204039","Star Motors of Ottawa","GS0002583","613-737-7827","613-729-1693","400 West Hunt Club Road","","Ottawa","on","K2E 1B2","Eastern","N","N","N","","Y","","mb","sm","sp","https://www.mercedes-benz-starmotors.ca","https://www.mercedes-benz-starmotors.ca/owners/book-service-appointment/","https://www.mercedes-benz-starmotors.ca/en/inventory/search?page=1&amp;page_length=20&amp;stock_type=New&amp;make=Mercedes-Benz&amp;sort_by=price&amp;sort_order=ASC&amp;body_type=ConvertibleCoupeHatchbackSUVSedan","ca","en","StarEai","10/28/2018","StarEai","10/28/2018"
"5371","45.4255588","-75.638558","Mercedes-Benz Ottawa Downtown","GS0002585","613-745-9000","613-745-7091","1110 St-Laurent Blvd.","","Ottawa","on","K1K 3B6","Eastern","N","N","N","","N","","mb","sm","sp","https://www.mercedes-benz-ottawa-downtown.ca/en","https://www.mercedes-benz-ottawa-downtown.ca/en/form/book-a-service-appointment/5","https://www.mercedes-benz-ottawa-downtown.ca/en/new-inventory","ca","en","StarEai","10/29/2018","StarEai","10/29/2018"
"5372","43.8740332","-78.9083377","Mercedes-Benz Durham","GS0015088","905-666-8805","905-666-9977","250 Thickson Road South","","Whitby","on","L1N 9Z1","Central","N","N","N","","N","","mb","sm","sp","https://www.mercedes-benz-durham.ca","https://www.mercedes-benz-durham.ca/service/schedule-service/","https://www.mercedes-benz-durham.ca/new-vehicles/","ca","en","StarEai","10/30/2018","StarEai","10/30/2018"
"5377","42.314284","-82.927003","Overseas Motors (Windsor) Inc.","GS0002586","519-254-0538","519-254-4326","9225 Tecumseh Rd. East","","Windsor","on","N8R 1A1","Central","N","N","N","","N","","mb","sm","sp","https://www.mercedes-benz-overseasmotors.ca","https://www.mercedes-benz-overseasmotors.ca/en/book-service-appointment/","https://www.mercedes-benz-overseasmotors.ca/en/inventory/search?page=1&amp;page_length=1000&amp;stock_type=New&amp;make=Mercedes-Benz&amp;sort_by=price&amp;sort_order=ASC&amp;body_type=Convertible%7CCoupe%7CHatchback%7CSUV%7CSedan","ca","en","StarEai","10/31/2018","StarEai","10/31/2018"
"310","33.32352","-111.970581","Mercedes-Benz of Chandler","GS0012428","(480) 421-4500","(480) 421-4505","7450 W. Orchid Lane","","Chandler","az","85226","WESTERN","","","","","","","mb","","","","","www.chandlerbenz.com/service/schedule-service/","us","es","StarEai","10/1/2018","StarEai","10/1/2018"
